SPRC180724,"HONG KONG, HONG KONG",,"LOS ANGELES, CA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1107,1422,1422,1752
SPRC180724,"YANTIAN, CHINA",,"LOS ANGELES, CA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1107,1422,1422,1752
SPRC180724,"NANSHA, CHINA",,"OAKLAND, CA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1107,1422,1422,1752
SPRC180724,"HONG KONG, HONG KONG",,"OAKLAND, CA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1107,1422,1422,1752
SPRC180724,"YANTIAN, CHINA",,"OAKLAND, CA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1107,1422,1422,1752
SPRC180724,"YANTIAN, CHINA",,"TACOMA, WA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1067,1372,1372,1702
SPRC180724,"HONG KONG, HONG KONG",,"TACOMA, WA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1067,1372,1372,1702
SPRC180724,"YANTIAN, CHINA",,"SEATTLE, WA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1067,1372,1372,1702
SPRC180724,"SHEKOU, CHINA",,"SEATTLE, WA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1067,1372,1372,1702
SPRC180724,"HONG KONG, HONG KONG",,"SEATTLE, WA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1067,1372,1372,1702
SPRC180724,"HONG KONG, HONG KONG",,"NORFOLK, VA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1877,2382,2382,2712
SPRC180724,"YANTIAN, CHINA",,"NORFOLK, VA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1877,2382,2382,2712
SPRC180724,"HONG KONG, HONG KONG",,"SAVANNAH, GA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1877,2382,2382,2712
SPRC180724,"YANTIAN, CHINA",,"SAVANNAH, GA",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1877,2382,2382,2712
SPRC180724,"HONG KONG, HONG KONG",,"CHARLESTON, SC",,APLU,07/24/2018,7/31/2018,GDSM BULLET,,EB18/1668,1877,2382,2382,2712
